ScSc_1, -3.440045
NiAu_3, 2.400143
CuCu_1, -1.472637
CuCu_2, -3.591575
CuCu_3, 1.307744
CuZn_1, -1.934074
CuZn_2, -3.846648
CuZn_3, -0.030988
CuY_1, -1.881896
CuY_2, -7.294175
CuY_3, -2.832535
CuZr_1, 0.213095
CuZr_2, -5.191713
CuZr_3, 1.338009
CuNb_1, 0.405622
CuNb_2, -4.826252
CuNb_3, 1.599436
CuMo_1, 0.991316
CuMo_2, -4.418082
CuMo_3, 2.354719
CuRu_1, 0.093892
CuRu_2, -3.964686
CuRu_3, 2.345348
CuRh_1, -0.268819
CuRh_2, -3.885178
CuRh_3, 2.484093
CuPd_1, -0.780579
CuPd_2, -4.097854
CuPd_3, 2.061801
CuAg_1, 0.021911
CuAg_2, -2.497965
CuAg_3, 2.397046
CuCd_1, -0.604699
CuCd_2, -2.882348
CuCd_3, 1.105378
CuHf_1, -0.790260
CuHf_2, -5.301813
CuHf_3, 0.773014
CuTa_1, -0.713096
CuTa_2, -5.057682
CuTa_3, 0.848865
CuW_1, -0.180916
CuW_2, -4.629577
CuW_3, 1.461716
CuRe_1, 0.534187
CuRe_2, -4.210545
CuRe_3, 2.131203
CuOs_1, -0.967413
CuOs_2, -4.403599
CuOs_3, 1.185553
CuIr_1, -0.901201
CuIr_2, -4.146337
CuIr_3, 1.659669
CuPt_1, -1.044996
CuPt_2, -4.042859
CuPt_3, 1.486374
CuAu_1, 0.118085
CuAu_2, -2.211021
CuAu_3, 2.017275
ZnZn_1, -2.294806
ZnZn_2, -3.779061
ZnZn_3, -1.520579
ZnY_1, -1.077421
ZnY_2, -6.451935
ZnY_3, -2.897226
ZnZr_1, 0.184649
ZnZr_2, -5.094410
ZnZr_3, 1.029420
ZnNb_1, 0.406830
ZnNb_2, -4.813313
ZnNb_3, 0.963773
ZnMo_1, 0.904281
ZnMo_2, -4.445490
ZnMo_3, 1.684958
ZnRu_1, 0.014805
ZnRu_2, -4.045576
ZnRu_3, 1.367410
ZnRh_1, -0.284531
ZnRh_2, -3.975000
ZnRh_3, 1.395099
ZnPd_1, -0.912979
ZnPd_2, -4.116323
ZnPd_3, 1.033073
ZnAg_1, -0.772960
ZnAg_2, -2.489250
ZnAg_3, 1.186591
ZnCd_1, -1.233742
ZnCd_2, -2.896170
ZnCd_3, -0.218929
ZnHf_1, -0.903347
ZnHf_2, -5.141198
ZnHf_3, 0.134302
ZnTa_1, -0.714703
ZnTa_2, -5.005602
ZnTa_3, -0.040616
ZnW_1, -0.218604
ZnW_2, -4.693686
ZnW_3, 0.492458
ZnRe_1, 0.274976
ZnRe_2, -4.105630
ZnRe_3, 1.138101
ZnOs_1, -1.117580
ZnOs_2, -4.680880
ZnOs_3, 0.219550
ZnIr_1, -0.881240
ZnIr_2, -4.326187
ZnIr_3, 0.641568
ZnPt_1, -1.189166
ZnPt_2, -4.096498
ZnPt_3, 0.554574
ZnAu_1, -0.838255
ZnAu_2, -2.110349
ZnAu_3, 0.772358
YY_1, -1.089602
YY_2, -7.725617
YY_3, -1.740432
YZr_1, 1.307489
YZr_2, -8.463435
YZr_3, 0.033120
YNb_1, 1.828121
YNb_2, -8.126300
YNb_3, 0.349561
YMo_1, 2.231647
YMo_2, -7.553102
YMo_3, 0.166552
YRu_1, 1.736953
YRu_2, -6.847087
YRu_3, 0.293217
YRh_1, 1.577069
YRh_2, -5.939157
YRh_3, 0.136019
YPd_1, 1.368494
YPd_2, -5.138237
YPd_3, 0.177089
YAg_1, 0.295196
YAg_2, -5.990236
YAg_3, -3.074010
YCd_1, 0.149294
YCd_2, -5.358490
YCd_3, -2.782906
YHf_1, 0.661723
YHf_2, -8.550443
YHf_3, -0.426998
YTa_1, 1.151011
YTa_2, -8.186501
YTa_3, 0.027262
YW_1, 1.755261
YW_2, -7.625116
YW_3, 0.063964
YRe_1, 1.915426
YRe_2, -6.759360
YRe_3, 0.121587
YOs_1, 1.446348
YOs_2, -6.842636
YOs_3, 0.452331
YIr_1, 1.562947
YIr_2, -5.809126
YIr_3, 0.330064
YPt_1, 1.291524
YPt_2, -4.862979
YPt_3, 0.535527
YAu_1, 0.156078
YAu_2, -5.423006
YAu_3, -3.106422
ZrZr_1, 0.013751
ZrZr_2, -7.305322
ZrZr_3, -0.510553
ZrNb_1, 0.413717
ZrNb_2, -7.362483
ZrNb_3, -0.005752
ZrMo_1, 1.373359
ZrMo_2, -6.989072
ZrMo_3, 0.591580
ZrRu_1, 1.316786
ZrRu_2, -6.693299
ZrRu_3, 1.622712
ZrRh_1, 1.635506
ZrRh_2, -6.240685
ZrRh_3, 2.156932
ZrPd_1, 1.579880
ZrPd_2, -5.941733
ZrPd_3, 2.306923
ZrAg_1, 2.182205
ZrAg_2, -4.720351
ZrAg_3, 1.442520
ZrCd_1, 1.298818
ZrCd_2, -4.626447
ZrCd_3, 1.676566
ZrHf_1, -0.468659
ZrHf_2, -7.066330
ZrHf_3, -0.465582
ZrTa_1, 0.252892
ZrTa_2, -7.150012
ZrTa_3, 0.128901
ZrW_1, 1.120084
ZrW_2, -6.853321
ZrW_3, 0.562844
ZrRe_1, 1.955260
ZrRe_2, -6.296738
ZrRe_3, 0.974575
ZrOs_1, 1.006596
ZrOs_2, -6.675373
ZrOs_3, 1.567473
ZrIr_1, 1.624071
ZrIr_2, -6.127529
ZrIr_3, 2.079756
ZrPt_1, 1.585395
ZrPt_2, -5.780014
ZrPt_3, 2.250393
ZrAu_1, 2.234905
ZrAu_2, -4.165621
ZrAu_3, 2.066559
NbNb_1, 1.099783
NbNb_2, -7.039353
NbNb_3, 0.364835
NbMo_1, 1.996278
NbMo_2, -6.658956
NbMo_3, 0.914242
NbRu_1, 1.929864
NbRu_2, -6.226465
NbRu_3, 2.017825
NbRh_1, 2.152345
NbRh_2, -5.750262
NbRh_3, 2.367118
NbPd_1, 1.897415
NbPd_2, -5.387208
NbPd_3, 2.426712
NbAg_1, 2.463331
NbAg_2, -3.825394
NbAg_3, 1.820351
NbCd_1, 1.465661
NbCd_2, -3.972924
NbCd_3, 1.880587
NbHf_1, -0.142409
NbHf_2, -6.894084
NbHf_3, -0.417512
NbTa_1, 0.783295
NbTa_2, -6.897080
NbTa_3, 0.370431
NbW_1, 1.621223
NbW_2, -6.592308
NbW_3, 0.801874
NbRe_1, 2.424801
NbRe_2, -5.936141
NbRe_3, 1.289247
NbOs_1, 1.673711
NbOs_2, -6.299853
NbOs_3, 1.827699
NbIr_1, 2.070796
NbIr_2, -5.698165
NbIr_3, 2.247814
NbPt_1, 1.844109
NbPt_2, -5.231039
NbPt_3, 2.378707
NbAu_1, 2.377659
NbAu_2, -3.243708
NbAu_3, 2.341992
MoMo_1, 2.423668
MoMo_2, -6.217441
MoMo_3, 1.291747
MoRu_1, 2.298933
MoRu_2, -5.625790
MoRu_3, 2.355709
MoRh_1, 2.376272
MoRh_2, -4.969988
MoRh_3, 2.673278
MoPd_1, 2.132515
MoPd_2, -4.523110
MoPd_3, 2.678564
MoAg_1, 2.898845
MoAg_2, -3.162546
MoAg_3, 2.447704
MoCd_1, 1.800307
MoCd_2, -3.279624
MoCd_3, 2.221795
MoHf_1, 0.517888
MoHf_2, -6.711292
MoHf_3, -0.114568
MoTa_1, 1.440688
MoTa_2, -6.661227
MoTa_3, 0.617397
MoW_1, 2.232768
MoW_2, -6.234313
MoW_3, 1.150203
MoRe_1, 2.888966
MoRe_2, -5.339080
MoRe_3, 1.687199
MoOs_1, 2.101125
MoOs_2, -5.731700
MoOs_3, 2.142021
MoIr_1, 2.284249
MoIr_2, -4.965687
MoIr_3, 2.539797
MoPt_1, 2.052070
MoPt_2, -4.434569
MoPt_3, 2.599894
MoAu_1, 2.820788
MoAu_2, -2.490177
MoAu_3, 2.844322
RuRu_1, 2.101216
RuRu_2, -4.661626
RuRu_3, 2.803599
RuRh_1, 1.998884
RuRh_2, -4.055982
RuRh_3, 2.908716
RuPd_1, 1.717908
RuPd_2, -3.562126
RuPd_3, 2.870492
RuAg_1, 2.392622
RuAg_2, -2.411145
RuAg_3, 2.941727
RuCd_1, 1.440555
RuCd_2, -2.510703
RuCd_3, 2.454774
RuHf_1, 0.884282
RuHf_2, -6.221970
RuHf_3, 0.552790
RuTa_1, 1.562595
RuTa_2, -6.126114
RuTa_3, 1.351591
RuW_1, 2.162776
RuW_2, -5.598978
RuW_3, 1.882096
RuRe_1, 2.449355
RuRe_2, -4.558178
RuRe_3, 2.247909
RuOs_1, 1.725157
RuOs_2, -4.887084
RuOs_3, 2.598145
RuIr_1, 1.878945
RuIr_2, -4.052463
RuIr_3, 2.820790
RuPt_1, 1.585190
RuPt_2, -3.541300
RuPt_3, 2.874676
RuAu_1, 2.113914
RuAu_2, -1.726107
RuAu_3, 3.284817
RhRh_1, 1.865374
RhRh_2, -3.324020
RhRh_3, 3.024602
RhPd_1, 1.568582
RhPd_2, -2.893263
RhPd_3, 2.948042
RhAg_1, 2.371483
RhAg_2, -2.001007
RhAg_3, 3.195262
RhCd_1, 1.501355
RhCd_2, -2.057508
RhCd_3, 2.528807
RhHf_1, 1.219020
RhHf_2, -5.981618
RhHf_3, 0.967899
RhTa_1, 1.683443
RhTa_2, -5.784885
RhTa_3, 1.672392
RhW_1, 2.151701
RhW_2, -5.119750
RhW_3, 2.230707
RhRe_1, 2.464081
RhRe_2, -3.927059
RhRe_3, 2.536198
RhOs_1, 1.657550
RhOs_2, -4.313540
RhOs_3, 2.747636
RhIr_1, 1.754324
RhIr_2, -3.349692
RhIr_3, 2.908430
RhPt_1, 1.374919
RhPt_2, -2.826632
RhPt_3, 2.855773
RhAu_1, 2.045365
RhAu_2, -1.449678
RhAu_3, 3.354997
PdPd_1, 1.058067
PdPd_2, -2.691291
PdPd_3, 2.862410
PdAg_1, 1.780816
PdAg_2, -1.813321
PdAg_3, 3.098769
PdCd_1, 1.172844
PdCd_2, -1.794288
PdCd_3, 2.365587
PdHf_1, 0.931726
PdHf_2, -5.731309
PdHf_3, 1.386407
PdTa_1, 1.356658
PdTa_2, -5.461541
PdTa_3, 1.951842
PdW_1, 1.785662
PdW_2, -4.732001
PdW_3, 2.389829
PdRe_1, 2.111600
PdRe_2, -3.485559
PdRe_3, 2.602884
PdOs_1, 1.077500
PdOs_2, -3.870525
PdOs_3, 2.738560
PdIr_1, 1.218287
PdIr_2, -2.990412
PdIr_3, 2.828577
PdPt_1, 0.758547
PdPt_2, -2.616588
PdPt_3, 2.742062
PdAu_1, 1.539484
PdAu_2, -1.235126
PdAu_3, 3.167165
AgAg_1, 2.013009
AgAg_2, -1.122931
AgAg_3, 3.049158
AgCd_1, 1.203794
AgCd_2, -1.409850
AgCd_3, 2.286083
AgHf_1, 2.105441
AgHf_2, -4.096884
AgHf_3, 1.647138
AgTa_1, 2.077071
AgTa_2, -3.503289
AgTa_3, 2.169721
AgW_1, 2.526237
AgW_2, -3.071193
AgW_3, 2.711432
AgRe_1, 2.962396
AgRe_2, -2.641090
AgRe_3, 3.169237
AgOs_1, 1.700852
AgOs_2, -2.412329
AgOs_3, 2.937168
AgIr_1, 1.821574
AgIr_2, -2.069816
AgIr_3, 3.133159
AgPt_1, 1.503624
AgPt_2, -1.756649
AgPt_3, 2.932411
AgAu_1, 1.827760
AgAu_2, -0.569262
AgAu_3, 3.094903
CdCd_1, 0.603255
CdCd_2, -1.252639
CdCd_3, 1.378887
CdHf_1, 1.686298
CdHf_2, -3.850017
CdHf_3, 1.328745
CdTa_1, 1.741319
CdTa_2, -3.470998
CdTa_3, 1.550526
CdW_1, 2.110416
CdW_2, -3.067422
CdW_3, 1.999203
CdRe_1, 2.521137
CdRe_2, -2.438904
CdRe_3, 2.469156
CdOs_1, 1.247513
CdOs_2, -2.481166
CdOs_3, 2.024412
CdIr_1, 1.402573
CdIr_2, -2.007581
CdIr_3, 2.225392
CdPt_1, 1.040601
CdPt_2, -1.812898
CdPt_3, 2.102740
CdAu_1, 0.954956
CdAu_2, -0.246372
CdAu_3, 2.219504
HfHf_1, 1.255494
HfHf_2, -7.289439
HfHf_3, -0.621738
HfTa_1, 1.738378
HfTa_2, -7.006952
HfTa_3, 0.056253
HfW_1, 2.334546
HfW_2, -6.332611
HfW_3, 0.710618
HfRe_1, 3.039204
HfRe_2, -5.322484
HfRe_3, 1.426740
HfOs_1, 2.293243
HfOs_2, -5.593858
HfOs_3, 1.731629
HfIr_1, 2.723327
HfIr_2, -4.683962
HfIr_3, 2.490422
HfPt_1, 2.639859
HfPt_2, -4.019455
HfPt_3, 2.666989
HfAu_1, 3.220374
HfAu_2, -3.450871
HfAu_3, 2.482706
TaTa_1, 2.401033
TaTa_2, -6.469411
TaTa_3, 0.462511
TaW_1, 2.969767
TaW_2, -5.792857
TaW_3, 1.211895
TaRe_1, 3.535277
TaRe_2, -4.697848
TaRe_3, 1.880003
TaOs_1, 2.775679
TaOs_2, -5.040620
TaOs_3, 2.177931
TaIr_1, 3.081433
TaIr_2, -4.106428
TaIr_3, 2.805141
TaPt_1, 2.798768
TaPt_2, -3.437885
TaPt_3, 2.855559
TaAu_1, 3.395390
TaAu_2, -2.551461
TaAu_3, 2.791537
WW_1, 3.366246
WW_2, -5.048009
WW_3, 1.724770
WRe_1, 3.834739
WRe_2, -3.828563
WRe_3, 2.368390
WOs_1, 3.117130
WOs_2, -4.204054
WOs_3, 2.555326
WIr_1, 3.262749
WIr_2, -3.233974
WIr_3, 3.107787
WPt_1, 2.972925
WPt_2, -2.565706
WPt_3, 3.097594
WAu_1, 3.598541
WAu_2, -1.727728
WAu_3, 3.228135
ReRe_1, 3.867402
ReRe_2, -2.878306
ReRe_3, 2.825447
ReOs_1, 3.239284
ReOs_2, -3.262939
ReOs_3, 2.889038
ReIr_1, 3.269897
ReIr_2, -2.326484
ReIr_3, 3.336579
RePt_1, 3.036210
RePt_2, -1.682916
RePt_3, 3.307972
ReAu_1, 3.598514
ReAu_2, -1.007384
ReAu_3, 3.556246
OsOs_1, 2.838364
OsOs_2, -3.213399
OsOs_3, 3.057974
OsIr_1, 2.860309
OsIr_2, -2.324739
OsIr_3, 3.288922
OsPt_1, 2.620131
OsPt_2, -1.712163
OsPt_3, 3.189723
OsAu_1, 3.193921
OsAu_2, -0.912186
OsAu_3, 3.499392
IrIr_1, 2.830783
IrIr_2, -1.554071
IrIr_3, 3.416662
IrPt_1, 2.602903
IrPt_2, -0.975249
IrPt_3, 3.288657
IrAu_1, 3.153374
IrAu_2, -0.493214
IrAu_3, 3.587400
PtPt_1, 2.342208
PtPt_2, -0.749116
PtPt_3, 3.200365
PtAu_1, 2.740591
PtAu_2, -0.289646
PtAu_3, 3.461940
AuAu_1, 2.676201
AuAu_2, -0.045923
AuAu_3, 3.396986
